claim,label_text,labels
sherrod brown says rooting for the red sox is like rooting for the drug companies.,TRUE,0
sherrod brown says some of these members of the house of representatives get hundreds of thousands of dollars in farm subsidies but want to cut food stamps.,TRUE,0
"sherrod brown says that republicans bragged about how every bill was going to be paid for, right from the beginning and that the first vote, the repeal of health care reform, violated that rule.",TRUE,0
sherrod brown says that wall street hedge fund managers pay a lower tax rate than does a sheet metal worker in parma or a school teacher in cleveland.,TRUE,0
"sherrod brown says the average ohio student graduates from a four-year college or university with nearly $27,000 in tuition debt.",TRUE,0
"sherrod brown says the financial services bill will end ""too-big-to-fail.""",TRUE,0
"sherrod brown says the house-passed budget proposal could cut funding for programs that help keep local neighborhoods safe, slash more than $1.7 million in anti-terror funds for ohio.",TRUE,0
sherrod brown says the koch network (is) spending more money (in a senate race) in ohio than anywhere else in the country.,TRUE,0
sherrod brown says the new years day fiscal cliff deal reduces the deficit.,TRUE,0
sherrod brown says the tax cut deal is giving $700 billion to millionaires and billionaires.,FALSE,1
sherrod brown says there is a republican plan to end medicare.,FALSE,1
"sherrod brown says there is no war on coal. period. there are more coal jobs and more coal produced in ohio than there were five years ago, in spite of the talking points and the yard signs.",TRUE,0
sherrod brown says three in four low-income workers dont have any paid sick days available.,TRUE,0
sherrod brown says twenty-two million jobs were created during clintons two terms but only 3 million during bushs.,TRUE,0
"sherrod brown says under federal law, jared loughner would not have been able to buy a gun had he been identified as mentally ill.",TRUE,0
"sherrod brown says understand, this is unemployment insurance. its not welfare, as a lot of my republican colleagues like to suggest it is. you pay into it when youre working. you get help when youre not.",TRUE,0
sherrod brown says wall street megabanks that received bailouts in 2009 now get taxpayer-funded advantages not available to community banks in ohio.,TRUE,0
sherrod brown says we buy 35 percent of all chinese exports.,TRUE,0
"sherrod brown says when josh mandel claims to have accepted three debates with sen. sherrod brown, he is lying. he has accepted zero proposed debates.",FALSE,1
"sherrod brown says while mandels been busy traveling the country raising campaign money, he hasnt shown up for work.",TRUE,0
sherry sylvester says personal-injury trial lawyers have provided over 80 percent of the funding for the texas democratic party for over a decade.,TRUE,0
"sheryl cole says this year, the austin city council granted a small homestead property tax exemption of $5,000... applied equally to everyone. and we also granted an exemption for the elderly and the disabled members of the community.",TRUE,0
shirley anderson says elizabeth townsend runs the elections office that omitted a school board race on a ballot and gave a school board candidate faulty advice.,TRUE,0
shirley franklin says 95 percent of teachers and principals are not implicated in the [atlanta public schools cheating scandal] report at all.,TRUE,0
shirley franklin says former atlanta public schools superintendent beverly hall left the school district significantly better than she found it.,FALSE,1
"shirley turner says the judicial system is the most underfunded in this state, able to only pay 52 percent of its obligations. meanwhile, judges get some of the richest pensions of all public employees.",TRUE,0
"shirley turner says unemployment in trenton is twice as much as what we see in every other area of the state and, as a result, we have seen an increase in crime.",TRUE,0
"sid covington says a planning group said that to meet anticipated traffic demands by 2035, interstate 35 between austin and round rock will need a dozen additional lanes going north and 14 additional southbound lanes.",TRUE,0
"sid miller says actor dwayne the rock johnson wore a t-shirt stating: we stand for the flag, we kneel for the fallen.",FALSE,1
sid miller says barack obama was happily photographed holding a t-shirt with revolutionary ernesto che guevaras face on it.,FALSE,1
sid miller says texas agriculture is at 98 percent efficiency in water use and just about maxed out as to what we can do on the conservation end of it.,TRUE,0
"sid miller says texas am university - commerce offers counseling, safe spaces for students who are afraid of president-elect trump.",TRUE,0
"sid miller says that since lawmakers acted, we have 130 new businesses across texas doing helicopter hog hunts.",FALSE,1
sid miller says to vote in mexico every eligible mexican citizen has to have a tamper-proof photo-id card with a thumbprint and an embossed hologram.,TRUE,0
